"SCR1","DCM","155","0","XDCM-155","0","0V","401","01",
"SCR1","DPC1-13","A","153","DPC1-13","0","","401","01",
"SCR1","DPC1-13","K","179","DPC1-13","0","","401","01",
"SCR1","DPC3-1","A","2651","DPC3-1","0","","402","04",
"SCR1","DPC3-1","K","2810","DPC3-1","0","","402","04",
"SCR1","DPC3-10","A","267","DPC3-10","0","","402","04",
"SCR1","DPC3-10","K","277","DPC3-10","0","","402","04",
"SCR1","DPC3-2","A","2651","DPC3-2","0","","402","04",
"SCR1","DPC3-2","K","2650","DPC3-2","0","","402","04",
"SCR1","DPC3-6","A","2730","DPC3-6","0","","402","04",
"SCR1","DPC3-6","K","2780","DPC3-6","0","","402","04",
"SCR1","DPC3-9","A","173","DPC3-9","0","","402","04",
"SCR1","DPC3-9","K","277","DPC3-9","0","","402","04",
"SCR1","DPC5-9","A","2730","DPC5-9","0","","402","04",
"SCR1","DPC5-9","K","2800","DPC5-9","0","","402","04",
"SCR1","DWB+","1","473","VDWB+","0","","405","04",
"SCR1","DWB-","1","475","VDWB-","0","","405","04",
"SCR1","FS1","1","238","SF1","0","","401","01",
"SCR1","FS1","2","239","SF1","0","","401","01",
"SCR1","FS2","1","239","SF2","0","","401","01",
"SCR1","FS2","2","240","SF2","0","","401","01",
"SCR1","FS3","1","240","SF3","0","","401","01",
"SCR1","FS3","2","241","SF3","0","","401","01",
"SCR1","FS4","1","244","SF4","0","","401","01",
"SCR1","FS4","2","245","SF4","0","","401","01",
"SCR1","FS5","1","245","SF5","0","","401","01",
"SCR1","FS5","2","246","SF5","0","","401","01",
"SCR1","FS6","1","246","SF6","0","","401","01",
"SCR1","FS6","2","238","SF6","0","","401","01",
"SCR1","K1","1","135A","SK1-1","1","","402","05",
"SCR1","K1","2","480","SK1-1","1","","402","05",
"SCR1","K1","3","288","SK1-3","1","","402","04",
"SCR1","K1","4","116","SK1-3","1","","402","04",
"SCR1","K1","7","302","SK1-7","0","","402","01",
"SCR1","K1","8","295","SK1-7","0","","402","01",
"SCR1","K1","[+]","173","RK1","76","","402","04",
"SCR1","K1","[-]","296","RK1","76","","402","04",
"SCR1","K2","3","294","SK2-3","1","","402","01",
"SCR1","K2","4","124","SK2-3","1","","402","01",
"SCR1","K2","7","301","SK2-7","0","","402","04",
"SCR1","K2","8","296","SK2-7","0","","402","04",
"SCR1","K2","[+]","173","RK2","76","","402","01",
"SCR1","K2","[-]","295","RK2","76","","402","01",
"SCR1","K5","A","2780","SK5-A","1","","402","04",
"SCR1","K5","B","264","SK5-A","1","","402","04",
"SCR1","K5","C","2650","SK5-C","1","","402","04",
"SCR1","K5","D","264","SK5-C","1","","402","04",
"SCR1","K5","E","2800","SK5-E","1","","402","04",
"SCR1","K5","F","282","SK5-E","1","","402","04",
"SCR1","K5","G","2810","SK5-G","1","","402","04",
"SCR1","K5","H","282","SK5-G","1","","402","04",
"SCR1","K5","Q","2651","SK5-Q","1","","402","04",
"SCR1","K5","R","276","SK5-Q","1","","402","04",
"SCR1","K5B","[+]","277","RK5B","76","","402","04",
"SCR1","K5B","[-]","2730","RK5B","76","","402","04",
"SCR1","K5T","[+]","277","RK5T","76","","402","04",
"SCR1","K5T","[-]","276","RK5T","76","","402","04",
"SCR1","K6","3","296","SK6-3","1","","402","04",
"SCR1","K6","4","288","SK6-3","1","","402","04",
"SCR1","K6","[+]","173","RK6","76","","402","04",
"SCR1","K6","[-]","296","RK6","76","","402","04",
"SCR1","K7","3","295","SK7-3","1","","402","01",
"SCR1","K7","4","294","SK7-3","1","","402","01",
"SCR1","K7","[+]","173","RK7","76","","402","01",
"SCR1","K7","[-]","295","RK7","76","","402","01",
"SCR1","L1","1","351","L1","28","","401","01",
"SCR1","L1","2","0","L1","28","","401","01",
"SCR1","M1","[+]","102","RM1","50","","401","01",
"SCR1","M1","[-]","181","RM1","50","","401","01",
"SCR1","M2","[+]","166","RM2","50","","401","01",
"SCR1","M2","[-]","0","RM2","50","","401","01",
"SCR1","OL1","1","366","ROL1-1","2","","401","01",
"SCR1","OL1","13","351","SOL1-13","0","","401","01",
"SCR1","OL1","14","355","SOL1-13","0","","401","01",
"SCR1","OL1","15","154","SOL1-15","1","","401","01",
"SCR1","OL1","16","225","SOL1-15","1","","401","01",
"SCR1","OL1","2","384","ROL1-1","2","","401","01",
"SCR1","OL1","3","367","ROL1-3","2","","401","01",
"SCR1","OL1","4","385","ROL1-3","2","","401","01",
"SCR1","OL1","5","368","ROL1-5","2","","401","01",
"SCR1","OL1","6","386","ROL1-5","2","","401","01",
"SCR1","PC1","10","345","XPC1-10","0","","401","01",
"SCR1","PC1","11","345","XPC1-11","0","","401","01",
"SCR1","PC1","12","345","XPC1-12","0","","401","01",
"SCR1","PC1","13","173","VPC1-13","60","+60V","402","01",
"SCR1","PC1","14","154","XPC1-14","","","401","01",
"SCR1","PC1","15","154","XPC1-15","","","401","01",
"SCR1","PC1","16","154","XPC1-16","","","401","01",
"SCR1","PC1","17","154","XPC1-17","","","401","01",
"SCR1","PC1","19","179","XPC1-19","","","401","01",
"SCR1","PC1","20","244","XPC1-20","","","401","01",
"SCR1","PC1","21","0","XPC1-21","","","401","01",
"SCR1","PC1","22","0","XPC1-22","","","401","01",
"SCR1","PC1","23","0","XPC1-23","","","401","01",
"SCR1","PC1","24","0","XPC1-24","","","401","01",
"SCR1","PC1","25","0","XPC1-25","","","401","01",
"SCR1","PC1","26","0","XPC1-26","","","401","01",
"SCR1","PC1","27","0","XPC1-27","","","401","01",
"SCR1","PC1","28","0","XPC1-28","","","401","01",
"SCR1","PC1","29","0","XPC1-29","","","401","01",
"SCR1","PC1","30","0","XPC1-30","","","401","01",
"SCR1","PC1","31","0","XPC1-31","","","401","01",
"SCR1","PC1","32","153","XPC1-32","","","401","01",
"SCR1","PC1","33","153","XPC1-33","","","401","01",
"SCR1","PC1","34","153","XPC1-34","","","401","01",
"SCR1","PC1","35","153","XPC1-35","","","401","01",
"SCR1","PC1","36","153","XPC1-36","","","401","01",
"SCR1","PC1","37","153","XPC1-37","","","401","01",
"SCR1","PC1","38","154","XPC1-38","","","401","01",
"SCR1","PC1","39","463","XPC1-39","","","401","01",
"SCR1","PC1","5","131","XPC1-05","","","401","01",
"SCR1","PC1","6","166","XPC1-06","","","401","01",
"SCR1","PC1","7","131","XPC1-07","","","401","01",
"SCR1","PC3","1","2810","XPC301","","","402","04",
"SCR1","PC3","10","2780","XPC310","","","402","04",
"SCR1","PC3","13","2730","XPC313","","","402","04",
"SCR1","PC3","2","2650","XPC302","","","402","04",
"SCR1","PC3","5","2651","XPC305","","","402","04",
"SCR1","PC3","6","173","XPC306","","","402","04",
"SCR1","PC3","7","267","XPC307","","","402","04",
"SCR1","PC3","8","277","XPC308","","","402","04",
"SCR1","PC3","9","2800","XPC309","","","402","04",
"SCR1","R14M","1","14M","R14M","0.1","","401","01",
"SCR1","R14M","2","154","R14M","0.1","","401","01",
"SCR1","R14P","1","153","R14P","0.1","","401","01",
"SCR1","R14P","2","14P","R14P","0.1","","401","01",
"SCR1","R4020502","1","135A","R4020502","10000","","402","05",
"SCR1","R4020502","2","0","R4020502","10000","","402","05",
"SCR1","RIFB1","1","IFB01","RIFB1","1000","","401","01",
"SCR1","RIFB1","2","131","RIFB1","1000","","401","01",
"SCR1","RIFB2","1","131","RIFB2","2.67","","401","01",
"SCR1","RIFB2","2","0","RIFB2","2.67","","401","01",
"SCR1","RIFB3","1","131","RIFB3","5000","","401","01",
"SCR1","RIFB3","2","166","RIFB3","5000","","401","01",
"SCR1","RPC1","4","463","SRPC1-7","1","","401","01",
"SCR1","RPC1","7","154","SRPC1-7","1","","401","01",
"SCR1","RPC1","A","244","RPC1","1000","","401","01",
"SCR1","RPC1","B","153","RPC1","1000","","401","01",
"SCR1","RPRX1","1","471","RPRX1","0.1","","402","04",
"SCR1","RPRX1","2","276","RPRX1","0.1","","402","04",
"SCR1","RPX1","1","473","RPX1","6000","","405","04",
"SCR1","RPX1","2","476","RPX1","6000","","405","04",
"SCR1","RPX2","1","479","RPX2","6000","","405","04",
"SCR1","RPX2","2","475","RPX2","6000","","405","04",
"SCR1","RVFB1","1","157","RVFB1","35100","","401","01",
"SCR1","RVFB1","2","102","RVFB1","35100","","401","01",
"SCR1","RVFB2","1","159","RVFB2","35100","","401","01",
"SCR1","RVFB2","2","101","RVFB2","35100","","401","01",
"SCR1","RVFB3","1","102","RVFB3","2700","","401","01",
"SCR1","RVFB3","2","0","RVFB3","2700","","401","01",
"SCR1","RVFB4","1","101","RVFB4","2700","","401","01",
"SCR1","RVFB4","2","0","RVFB4","2700","","401","01",
"SCR1","RVFB5","1","181","RVFB5","68000","","401","01",
"SCR1","RVFB5","2","101","RVFB5","68000","","401","01",
"SCR1","RX01","1","0","RX01","10000","","402","04",
"SCR1","RX01","2","2810","RX01","10000","","402","04",
"SCR1","RX02","1","0","RX02","10000","","402","04",
"SCR1","RX02","2","2650","RX02","10000","","402","04",
"SCR1","RX03","1","0","RX03","10000","","402","04",
"SCR1","RX03","2","2800","RX03","10000","","402","04",
"SCR1","RX04","1","0","RX04","10000","","402","04",
"SCR1","RX04","2","2780","RX04","10000","","402","04",
"SCR1","RX1","1","2651","SRX1-7C","0","","402","04",
"SCR1","RX1","7C","471","SRX1-7C","0","","402","04",
"SCR1","RX1","A","476","RX1","472","","405","04",
"SCR1","RX1","B","479","RX1","472","","405","04",
"SCR1","RXC1","1","225","RXC1","10000","","401","01",
"SCR1","RXC1","2","0","RXC1","10000","","401","01",
"SCR1","RXPC1","1","463","RXPC1","10000","","401","01",
"SCR1","RXPC1","2","0","RXPC1","10000","","401","01",
"SCR1","SCR","1","157","VSCR+","0","BR+","401","01",
"SCR1","SCR","1","159","VSCR-","0","BR-","401","01",
"SCR1","SCR","1","IFB01","VSCRI","0","AMPS","401","01",
"SCR1","TB21","1","244","X2101","","","401","01",
"SCR1","TB21","2","238","X2102","","","401","01",
"SCR1","TB21","3","249","X2103","","","401","01",
"SCR1","TB21","4","243","X2104","","","401","01",
"SCR1","TB26","1","238","X2601","","","401","01",
"SCR1","TB26","2","241","X2602","","","401","01",
"SCR1","TB26","3","241","X2603","","","401","01",
"SCR1","TB26","4","243","X2604","","","401","01",
"SCR1","TB4","1","173","XTB4-1","","","402","04",
"SCR1","TEST","1","154","STEST","0","","402","01",
"SCR1","TEST","2","134","STEST","0","","402","01",
"SCR1","TS1","1","249","ST1","0","","401","01",
"SCR1","TS1","2","243","ST1","0","","401","01",
"SCR1","TS2","1","243","ST2","0","","401","01",
"SCR1","TS2","2","241","ST2","0","","401","01",
"SCR1","V14M","14","14M","V14M","-14","","401","01",
"SCR1","V14P","1","14P","V14P","14","","401","01",
"SCR1","ZPC9-01","A","479","ZPC9-01","24","","405","04",
"SCR1","ZPC9-01","K","476","ZPC9-01","24","","405","04",
"SCR2","AC600","115","600","VAC-600","600","600V","401","01",
"SCR2","ACC","115","348","VAC-115","115","115V","401","01",
"SCR2","ACC","17","103","VAC-17","17.2","17.2V","401","01",
"SCR2","ACC","45","345","VAC-45","45.4","45V","401","01",
"SCR2","ACC","PLIM","115","VPLIM","-4.63","-4.63V","401","01",
"SCR2","BLW","1","387","RBLW-1","1000","","401","01",
"SCR2","BLW","2","0","RBLW-1","1000","","401","01",
"SCR2","BLW","3","388","RBLW-2","1000","","401","01",
"SCR2","BLW","4","0","RBLW-2","1000","","401","01",
"SCR2","BLW","5","389","RBLW-3","1000","","401","01",
"SCR2","BLW","6","0","RBLW-3","1000","","401","01",
"SCR2","C1","1","600","SC1-1","1","","401","01",
"SCR2","C1","2","370","SC1-1","1","","401","01",
"SCR2","C1","3","600","SC1-3","1","","401","01",
"SCR2","C1","4","371","SC1-3","1","","401","01",
"SCR2","C1","5","600","SC1-5","1","","401","01",
"SCR2","C1","6","372","SC1-5","1","","401","01",
"SCR2","C1","A","358","RC1","1000","","401","01",
"SCR2","C1","B","0","RC1","1000","","401","01",
"SCR2","CB","1","352","SCB-2","1","","401","01",
"SCR2","CB","2","348","SCB-2","1","","401","01",
"SCR2","CB","4","235","SCB-5","1","","402","01",
"SCR2","CB","5","134","SCB-5","1","","402","01",
"SCR2","CB","U10","440","RCB","1000","","401","01",
"SCR2","CB","U8","437","RCB","1000","","401","01",
"SCR2","D01","A","153","D01","0","","402","04",
"SCR2","D01","K","295","D01","0","","402","04",
"SCR2","D02","A","286","D02","0","","402","04",
"SCR2","D02","K","295","D02","0","","402","04",
"SCR2","D03","A","138","D03","0","","402","05",
"SCR2","D03","K","307","D03","0","","402","05",
"SCR2","D04","A","302","D04","0","","402","05",
"SCR2","D04","K","135","D04","0","","402","05",
"SCR2","D05","A","325","D05","0","","402","04",
"SCR2","D05","K","299","D05","0","","402","04",
"SCR2","D06","A","315","D06","0","","402","04",
"SCR2","D06","K","300","D06","0","","402","04",
"SCR2","D07","A","317","D07","0","","402","04",
"SCR2","D07","K","276","D07","0","","402","04",
"SCR2","D109","A","109","D109","0","","402","05",
"SCR2","D109","K","109A","D109","0","","402","05",
"SCR2","DCM","101","414","XDCM-101","","VFB-","401","01",
"SCR2","DCM","102","413","XDCM-102","","VFB+","401","01",
"SCR2","DCM","103","103","XDCM-103","0","","401","01",
"SCR2","DCM","104","103","XDCM-104","0","","401","01",
"SCR2","DCM","105","103","XDCM-105","0","","401","01",
"SCR2","DCM","106","103","XDCM-106","0","","401","01",
"SCR2","DCM","107","103","XDCM-107","0","","401","01",
"SCR2","DCM","108","103","XDCM-108","0","","401","01",
"SCR2","DCM","109","109","XDCM-109","-14","REGEN","402","05",
"SCR2","DCM","114","114","XDCM-114","0","DW REF","402","05",
"SCR2","DCM","115","115","XDCM-115","0","","401","01",
"SCR2","DCM","116","116","XDCM-116","0","DW CONT","402","04",
"SCR2","DCM","117","117","XDCM-117","0","DW REF","402","05",
"SCR2","DCM","124","124","XDCM-124","0","MP1 CONT","402","01",
"SCR2","DCM","125","125","XDCM-125","0","MP1 REF","402","01",
"SCR2","DCM","128","128","XDCM-128","0","RT ILIM","402","03",
"SCR2","DCM","129","129","XDCM-129","0","RT CONT","402","03",
"SCR2","DCM","130","130","XDCM-130","0","RT REF","402","03",
"SCR2","DCM","131","131","XDCM-131","","IFB","401","01",
"SCR2","DCM","134","134","XDCM-134","-14","-14V CONT","402","01",
"SCR2","DCM","135","135","XDCM-135","0","BRAKE","402","05",
"SCR2","DCM","138","138","XDCM-138","0","BRAKE","402","05",
"SCR2","DCM","153","153","XDCM-153","14","+14V","401","01",
"SCR2","DCM","154","154","XDCM-154","-14","-14V","401","01",
"SCR2","DCM","155","0","XDCM-155","0","0V","401","01",
"SCR2","DPC1-13","A","153","DPC1-13","0","","401","01",
"SCR2","DPC1-13","K","440","DPC1-13","0","","401","01",
"SCR2","DPC3-1","A","280","DPC3-1","0","","402","04",
"SCR2","DPC3-1","K","320","DPC3-1","0","","402","04",
"SCR2","DPC3-10","A","268","DPC3-10","0","","402","04",
"SCR2","DPC3-10","K","314","DPC3-10","0","","402","04",
"SCR2","DPC3-2","A","280","DPC3-2","0","","402","04",
"SCR2","DPC3-2","K","319","DPC3-2","0","","402","04",
"SCR2","DPC3-3","A","280","DPC3-3","0","","402","04",
"SCR2","DPC3-3","K","357","DPC3-3","0","","402","04",
"SCR2","DPC3-4","A","280","DPC3-4","0","","402","04",
"SCR2","DPC3-4","K","258","DPC3-4","0","","402","04",
"SCR2","DPC3-5","A","281","DPC3-5","0","","402","04",
"SCR2","DPC3-5","K","315","DPC3-5","0","","402","04",
"SCR2","DPC3-6","A","281","DPC3-6","0","","402","04",
"SCR2","DPC3-6","K","317","DPC3-6","0","","402","04",
"SCR2","DPC3-9","A","173","DPC3-9","0","","402","04",
"SCR2","DPC3-9","K","314","DPC3-9","0","","402","04",
"SCR2","DRL6A","A","RL6A01","DRL6A","0","","402","05",
"SCR2","DRL6A","K","302","DRL6A","0","","402","05",
"SCR2","DRL6B","A","RL6B01","DRL6B","0","","402","05",
"SCR2","DRL6B","K","302","DRL6B","0","","402","05",
"SCR2","FS1","1","419","SF1","0","","401","01",
"SCR2","FS1","2","408","SF1","0","","401","01",
"SCR2","FS2","1","408","SF2","0","","401","01",
"SCR2","FS2","2","399","SF2","0","","401","01",
"SCR2","FS3","1","399","SF3","0","","401","01",
"SCR2","FS3","2","396","SF3","0","","401","01",
"SCR2","FS4","1","437","SF4","0","","401","01",
"SCR2","FS4","2","431","SF4","0","","401","01",
"SCR2","FS5","1","431","SF5","0","","401","01",
"SCR2","FS5","2","428","SF5","0","","401","01",
"SCR2","FS6","1","428","SF6","0","","401","01",
"SCR2","FS6","2","419","SF6","0","","401","01",
"SCR2","K1","1","321","SK1-1","1","","402","05",
"SCR2","K1","2","109A","SK1-1","1","","402","05",
"SCR2","K1","3","330","SK1-3","1","","402","04",
"SCR2","K1","4","333","SK1-3","1","","402","04",
"SCR2","K1","5","326","SK1-5","0","","402","04",
"SCR2","K1","6","325","SK1-5","0","","402","04",
"SCR2","K1","7","364","SK1-7","0","","402","01",
"SCR2","K1","8","343","SK1-7","0","","402","01",
"SCR2","K1","[+]","173","RK1","76","","402","04",
"SCR2","K1","[-]","330","RK1","76","","402","04",
"SCR2","K2","3","339","SK2-3","1","","402","01",
"SCR2","K2","4","124","SK2-3","1","","402","01",
"SCR2","K2","7","274","SK2-7","0","","402","04",
"SCR2","K2","8","328","SK2-7","0","","402","04",
"SCR2","K2","[+]","173","RK2","76","","402","01",
"SCR2","K2","[-]","342","RK2","76","","402","01",
"SCR2","K3","3","335","SK3-3","1","","402","03",
"SCR2","K3","4","336","SK3-3","1","","402","03",
"SCR2","K3","7","343","SK3-7","0","","402","01",
"SCR2","K3","8","342","SK3-7","0","","402","01",
"SCR2","K3","[+]","173","RK3","76","","402","03",
"SCR2","K3","[-]","335","RK3","76","","402","03",
"SCR2","K4","3","336","SK4-3","1","","402","03",
"SCR2","K4","4","129","SK4-3","1","","402","03",
"SCR2","K4","7","328","SK4-7","0","","402","04",
"SCR2","K4","8","330","SK4-7","0","","402","04",
"SCR2","K4","[+]","173","RK4","76","","402","03",
"SCR2","K4","[-]","335","RK4","76","","402","03",
"SCR2","K5","A","315","SK5-A","1","","402","04",
"SCR2","K5","B","273","SK5-A","1","","402","04",
"SCR2","K5","C","320","SK5-C","1","","402","04",
"SCR2","K5","D","273","SK5-C","1","","402","04",
"SCR2","K5","E","317","SK5-E","1","","402","04",
"SCR2","K5","F","277","SK5-E","1","","402","04",
"SCR2","K5","G","319","SK5-G","1","","402","04",
"SCR2","K5","H","277","SK5-G","1","","402","04",
"SCR2","K5","L","252","SK5-L","1","","402","04",
"SCR2","K5","M","313","SK5-L","1","","402","04",
"SCR2","K5","N","281","SK5-N","1","","402","04",
"SCR2","K5","P","324","SK5-N","1","","402","04",
"SCR2","K5","Q","280","SK5-Q","1","","402","04",
"SCR2","K5","R","299","SK5-Q","1","","402","04",
"SCR2","K5B","[+]","314","RK5B","76","","402","04",
"SCR2","K5B","[-]","324","RK5B","76","","402","04",
"SCR2","K5T","[+]","314","RK5T","76","","402","04",
"SCR2","K5T","[-]","325","RK5T","76","","402","04",
"SCR2","K6","3","333","SK6-3","1","","402","04",
"SCR2","K6","4","116","SK6-3","1","","402","04",
"SCR2","K6","5","322","SK6-5","0","","402","04",
"SCR2","K6","6","324","SK6-5","0","","402","04",
"SCR2","K6","7","284","SK6-7","0","","402","03",
"SCR2","K6","8","341","SK6-7","0","","402","03",
"SCR2","K6","[+]","173","RK6","76","","402","04",
"SCR2","K6","[-]","330","RK6","76","","402","04",
"SCR2","K7","3","342","SK7-3","1","","402","01",
"SCR2","K7","4","339","SK7-3","1","","402","01",
"SCR2","K7","7","341","SK7-7","0","","402","03",
"SCR2","K7","8","335","SK7-7","0","","402","03",
"SCR2","K7","[+]","173","RK7","76","","402","01",
"SCR2","K7","[-]","342","RK7","76","","402","01",
"SCR2","L1","1","352","L1","28","","401","01",
"SCR2","L1","2","0","L1","28","","401","01",
"SCR2","M1","[+]","413","RM1","50","","401","01",
"SCR2","M1","[-]","425","RM1","50","","401","01",
"SCR2","M2","[+]","457","RM2","50","","401","01",
"SCR2","M2","[-]","452","RM2","50","","401","01",
"SCR2","OL1","1","370","ROL1-1","2","","401","01",
"SCR2","OL1","13","352","SOL1-13","0","","401","01",
"SCR2","OL1","14","358","SOL1-13","0","","401","01",
"SCR2","OL1","15","154","SOL1-15","1","","401","01",
"SCR2","OL1","16","229","SOL1-15","1","","401","01",
"SCR2","OL1","2","387","ROL1-1","2","","401","01",
"SCR2","OL1","3","371","ROL1-3","2","","401","01",
"SCR2","OL1","4","388","ROL1-3","2","","401","01",
"SCR2","OL1","5","372","ROL1-5","2","","401","01",
"SCR2","OL1","6","389","ROL1-5","2","","401","01",
"SCR2","PC1","10","345","XPC1-10","0","","401","01",
"SCR2","PC1","11","345","XPC1-11","0","","401","01",
"SCR2","PC1","12","345","XPC1-12","0","","401","01",
"SCR2","PC1","13","173","VPC1-13","60","+60V","402","01",
"SCR2","PC1","14","154","XPC1-14","","","401","01",
"SCR2","PC1","15","154","XPC1-15","","","401","01",
"SCR2","PC1","16","154","XPC1-16","","","401","01",
"SCR2","PC1","17","154","XPC1-17","","","401","01",
"SCR2","PC1","19","440","XPC1-19","","","401","01",
"SCR2","PC1","20","437","XPC1-20","","","401","01",
"SCR2","PC1","21","0","XPC1-21","","","401","01",
"SCR2","PC1","22","0","XPC1-22","","","401","01",
"SCR2","PC1","23","0","XPC1-23","","","401","01",
"SCR2","PC1","24","0","XPC1-24","","","401","01",
"SCR2","PC1","25","0","XPC1-25","","","401","01",
"SCR2","PC1","26","0","XPC1-26","","","401","01",
"SCR2","PC1","27","0","XPC1-27","","","401","01",
"SCR2","PC1","28","0","XPC1-28","","","401","01",
"SCR2","PC1","29","0","XPC1-29","","","401","01",
"SCR2","PC1","30","0","XPC1-30","","","401","01",
"SCR2","PC1","31","0","XPC1-31","","","401","01",
"SCR2","PC1","32","153","XPC1-32","","","401","01",
"SCR2","PC1","33","153","XPC1-33","","","401","01",
"SCR2","PC1","34","153","XPC1-34","","","401","01",
"SCR2","PC1","35","153","XPC1-35","","","401","01",
"SCR2","PC1","36","153","XPC1-36","","","401","01",
"SCR2","PC1","37","153","XPC1-37","","","401","01",
"SCR2","PC1","38","154","XPC1-38","","","401","01",
"SCR2","PC1","39","464","XPC1-39","","","401","01",
"SCR2","PC1","5","131","XPC1-05","","","401","01",
"SCR2","PC1","6","457","XPC1-06","","","401","01",
"SCR2","PC1","7","131","XPC1-07","","","401","01",
"SCR2","PC3","1","320","XPC301","","","402","04",
"SCR2","PC3","10","317","XPC310","","","402","04",
"SCR2","PC3","13","281","XPC313","","","402","04",
"SCR2","PC3","2","319","XPC302","","","402","04",
"SCR2","PC3","3","357","XPC303","","","402","04",
"SCR2","PC3","4","258","XPC304","","","402","04",
"SCR2","PC3","5","280","XPC305","","","402","04",
"SCR2","PC3","6","173","XPC306","","","402","04",
"SCR2","PC3","7","268","XPC307","","","402","04",
"SCR2","PC3","8","314","XPC308","","","402","04",
"SCR2","PC3","9","315","XPC309","","","402","04",
"SCR2","R11","4","451","SRL11-7","1","","401","01",
"SCR2","R11","5","453","SRL11-8","1","","401","01",
"SCR2","R11","6","455","SRL11-9","1","","401","01",
"SCR2","R11","7","445","SRL11-7","1","","401","01",
"SCR2","R11","8","154","SRL11-8","1","","401","01",
"SCR2","R11","9","447","SRL11-9","1","","401","01",
"SCR2","R14M","1","14M","R14M","0.1","","401","01",
"SCR2","R14M","2","154","R14M","0.1","","401","01",
"SCR2","R14P","1","153","R14P","0.1","","401","01",
"SCR2","R14P","2","460","R14P","0.1","","401","01",
"SCR2","R4020501","1","302","R4020501","10000","","402","05",
"SCR2","R4020501","2","0","R4020501","10000","","402","05",
"SCR2","R4020503","1","109A","R4020503","10000","","402","05",
"SCR2","R4020503","2","0","R4020503","10000","","402","05",
"SCR2","RIFB1","1","448","RIFB1","1000","","401","01",
"SCR2","RIFB1","2","131","RIFB1","1000","","401","01",
"SCR2","RIFB2","1","131","RIFB2","2.67","","401","01",
"SCR2","RIFB2","2","452","RIFB2","2.67","","401","01",
"SCR2","RIFB3","1","131","RIFB3","5000","","401","01",
"SCR2","RIFB3","2","457","RIFB3","5000","","401","01",
"SCR2","RL1","3","289","SRL1-9C","0","","405","04",
"SCR2","RL1","4","253","SRL1-7","1","","402","04",
"SCR2","RL1","5","272","SRL1-8","1","","402","04",
"SCR2","RL1","7","313","SRL1-7","1","","402","04",
"SCR2","RL1","8","327","SRL1-8","1","","402","04",
"SCR2","RL1","9C","340","SRL1-9C","0","","405","04",
"SCR2","RL1","A","291","RL1","472","","405","04",
"SCR2","RL1","B","292","RL1","472","","405","04",
"SCR2","RL11","A","377","RL11","1000","","401","01",
"SCR2","RL11","B","0","RL11","1000","","401","01",
"SCR2","RL4","3","289","SRL4-9C","0","","405","01",
"SCR2","RL4","4","250","SRL4-7","1","","402","01",
"SCR2","RL4","5","306","SRL4-8","1","","402","01",
"SCR2","RL4","7","251","SRL4-7","1","","402","01",
"SCR2","RL4","8","364","SRL4-8","1","","402","01",
"SCR2","RL4","9C","290","SRL4-9C","0","","405","01",
"SCR2","RL4","A","293","RL4","472","","405","01",
"SCR2","RL4","B","294","RL4","472","","405","01",
"SCR2","RL5","4","271","SRL5-7","1","","402","04",
"SCR2","RL5","5","321","SRL5-8","1","","402","05",
"SCR2","RL5","7","327","SRL5-7","1","","402","04",
"SCR2","RL5","8","302","SRL5-8","1","","402","05",
"SCR2","RL5","A","299","RL5","472","","402","04",
"SCR2","RL5","B","RL5BC","RL5","472","","402","04",
"SCR2","RL5","C","295","XRL5","","","402","04",
"SCR2","RL6A","1","320","SRL6A-7C","0","","402","04",
"SCR2","RL6A","2","319","SRL6A-8C","0","","402","04",
"SCR2","RL6A","4","315","SRL6A-7","1","","402","04",
"SCR2","RL6A","5","317","SRL6A-8","1","","402","04",
"SCR2","RL6A","7","307","SRL6A-7","1","","402","04",
"SCR2","RL6A","7C","307","SRL6A-7C","0","","402","04",
"SCR2","RL6A","8","275","SRL6A-8","1","","402","04",
"SCR2","RL6A","8C","275","SRL6A-8C","0","","402","04",
"SCR2","RL6A","A","RL6A01","RL6A","472","","402","05",
"SCR2","RL6A","B","356","RL6A","472","","402","05",
"SCR2","RL6A","C","295","XRL6A","","","402","05",
"SCR2","RL6B","1","357","SRL6B-7C","0","","402","04",
"SCR2","RL6B","2","258","SRL6B-8C","0","","402","04",
"SCR2","RL6B","7C","252","SRL6B-7C","0","","402","04",
"SCR2","RL6B","8C","271","SRL6B-8C","0","","402","04",
"SCR2","RL6B","A","RL6B01","RL6B","472","","402","05",
"SCR2","RL6B","B","356","RL6B","472","","402","05",
"SCR2","RPC1","4","464","SRPC1-7","1","","401","01",
"SCR2","RPC1","7","154","SRPC1-7","1","","401","01",
"SCR2","RPC1","A","437","RPC1","1000","","401","01",
"SCR2","RPC1","B","153","RPC1","1000","","401","01",
"SCR2","RS5","1","RL5BC","RS5","100","","402","04",
"SCR2","RS5","2","295","RS5","100","","402","04",
"SCR2","RSRL6","1","295","RSRL6","47","","402","05",
"SCR2","RSRL6","2","356","RSRL6","47","","402","05",
"SCR2","RVFB1","1","402","RVFB1","35100","","401","01",
"SCR2","RVFB1","2","413","RVFB1","35100","","401","01",
"SCR2","RVFB2","1","403","RVFB2","35100","","401","01",
"SCR2","RVFB2","2","414","RVFB2","35100","","401","01",
"SCR2","RVFB3","1","413","RVFB3","2700","","401","01",
"SCR2","RVFB3","2","422","RVFB3","2700","","401","01",
"SCR2","RVFB4","1","414","RVFB4","2700","","401","01",
"SCR2","RVFB4","2","422","RVFB4","2700","","401","01",
